# Sectional drag coefficient of component: Wing__03
# n_sec : 91 ; n_time : 62. Next lines: y_cen , y_span
  0.463464285714286E-002  0.590392857142857E-002  0.717321428571429E-002  0.844250000000000E-002  0.971178571428571E-002  0.109810714285714E-001  0.122503571428571E-001  0.135196428571429E-001  0.147889285714286E-001  0.160582142857143E-001  0.173275000000000E-001  0.185967857142857E-001  0.198660714285714E-001  0.211353571428571E-001  0.224046428571429E-001  0.236739285714286E-001  0.249432142857143E-001  0.262125000000000E-001  0.274817857142857E-001  0.287510714285714E-001  0.300203571428571E-001  0.312896428571429E-001  0.325589285714286E-001  0.338282142857143E-001  0.350975000000000E-001  0.363667857142857E-001  0.376360714285714E-001  0.389053571428571E-001  0.401746428571429E-001  0.414439285714286E-001  0.427132142857143E-001  0.439825000000000E-001  0.452517857142857E-001  0.465210714285714E-001  0.477903571428571E-001  0.490596428571429E-001  0.503289285714286E-001  0.515982142857143E-001  0.528675000000000E-001  0.541367857142857E-001  0.554060714285714E-001  0.566753571428572E-001  0.579446428571429E-001  0.592139285714286E-001  0.604832142857143E-001  0.617525000000000E-001  0.630217857142857E-001  0.642910714285714E-001  0.655603571428572E-001  0.668296428571429E-001  0.680989285714286E-001  0.693682142857143E-001  0.706375000000000E-001  0.719067857142857E-001  0.731760714285714E-001  0.744453571428572E-001  0.757146428571429E-001  0.769839285714286E-001  0.782532142857143E-001  0.795225000000000E-001  0.807917857142857E-001  0.820610714285715E-001  0.833303571428572E-001  0.845996428571429E-001  0.858689285714286E-001  0.871382142857143E-001  0.884075000000000E-001  0.896767857142858E-001  0.909460714285714E-001  0.922153571428572E-001  0.934846428571429E-001  0.947539285714286E-001  0.960232142857143E-001  0.972925000000000E-001  0.985617857142858E-001  0.998310714285715E-001  0.101100357142857E+000  0.102369642857143E+000  0.103638928571429E+000  0.104908214285714E+000  0.106177500000000E+000  0.107446785714286E+000  0.108716071428571E+000  0.109985357142857E+000  0.111254642857143E+000  0.112523928571429E+000  0.113793214285714E+000  0.115062500000000E+000  0.116331785714286E+000  0.117601071428571E+000  0.118870357142857E+000
  0.126928571428571E-002  0.126928571428571E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428571E-002  0.126928571428571E-002  0.126928571428571E-002  0.126928571428571E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428571E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428570E-002  0.126928571428574E-002  0.126928571428571E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428571E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428570E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428571E-002  0.126928571428572E-002  0.126928571428570E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428572E-002  0.126928571428571E-002
# t , Cd(n_sec) 
  0.598000000000000E-001  0.773497382178012E-001  0.629927480226348E-001  0.570695974464829E-001  0.518337256817082E-001  0.531866644988019E-001  0.557724747847702E-001  0.565131594183347E-001  0.241250843710230E+000  0.248163973875249E+000  0.250010128545119E+000  0.248864252263228E+000  0.245752908083813E+000  0.241269756652569E+000  0.235779654619365E+000  0.227365900798851E+000  0.220928024436349E+000  0.214034620789992E+000  0.206709555074594E+000  0.198929482721689E+000  0.190600512262867E+000  0.182588757857936E+000  0.158176383280742E+000  0.151685562372784E+000  0.145296056744946E+000  0.139106424221411E+000  0.133847844806133E+000  0.128726894533046E+000  0.123681478203931E+000  0.117108049008124E+000  0.112613562548292E+000  0.110496051183847E+000  0.103341918193715E+000  0.104286202669340E+000  0.955543618358061E-001  0.963017231590182E-001  0.886158010940885E-001  0.904700394849024E-001  0.889003035372411E-001  0.893372684341564E-001  0.888673270827018E-001  0.889184944086708E-001  0.888831072512310E-001  0.824569232584499E-001  0.820460735928881E-001  0.817275738419163E-001  0.815102810654413E-001  0.813979283417594E-001  0.813974960255138E-001  0.815200353819805E-001  0.732613705542178E-001  0.729888317039197E-001  0.728461172938783E-001  0.728179823168339E-001  0.728989682767073E-001  0.730887015298839E-001  0.733911267297643E-001  0.707742343094597E-001  0.709570249415080E-001  0.712880725297646E-001  0.717479314386678E-001  0.723306729467074E-001  0.730389727067074E-001  0.738850508392294E-001  0.722656954524572E-001  0.729775489368096E-001  0.738426837798182E-001  0.748282620595332E-001  0.758942463042740E-001  0.780098923009642E-001  0.851523748789205E-001  0.862367856148961E-001  0.934243792296922E-001  0.994601780693954E-001  0.104789594395689E+000  0.110812857758090E+000  0.119568026427419E+000  0.147002969552037E+000  0.161153994505587E+000  0.154360918921093E+000  0.150209840607464E+000  0.146578965815039E+000  0.127879547967760E+000  0.123027555387180E+000  0.115363435417885E+000  0.106292145540734E+000  0.963113270398173E-001  0.714999591283100E-001  0.630286573465850E-001  0.547518622520021E-001  0.454616125976772E-001  0.349579787241284E-001
  0.600000000000000E-001  0.773286655017684E-001  0.629510433539846E-001  0.570823123615726E-001  0.518496370860728E-001  0.531915861324915E-001  0.557793943093409E-001  0.565201314783922E-001  0.241242871426364E+000  0.248151275370385E+000  0.249993616778264E+000  0.248844340616885E+000  0.245729877232142E+000  0.241243969675978E+000  0.235751592347094E+000  0.227336143238083E+000  0.220896915780519E+000  0.214002627657827E+000  0.206677100928306E+000  0.198896933421879E+000  0.190568144527427E+000  0.182555148063795E+000  0.158143215128642E+000  0.151651595128973E+000  0.145261314567633E+000  0.139069518387088E+000  0.133809820804665E+000  0.128687956906622E+000  0.123641705981137E+000  0.117067722123935E+000  0.112571707101262E+000  0.110454973386988E+000  0.103297126341760E+000  0.104246182926694E+000  0.955078189514673E-001  0.962601228422318E-001  0.885701193954454E-001  0.904271304143587E-001  0.888553697611061E-001  0.892933591761507E-001  0.888229529339942E-001  0.888745233538666E-001  0.888393665307252E-001  0.824141210407181E-001  0.820042409664754E-001  0.816863183733709E-001  0.814696711348825E-001  0.813580986603371E-001  0.813586217181171E-001  0.814823219184787E-001  0.732251401006536E-001  0.729539123139738E-001  0.728128082949310E-001  0.727866135145271E-001  0.728698979391951E-001  0.730623158892447E-001  0.733678478482923E-001  0.707454056210007E-001  0.709321477824669E-001  0.712674291703006E-001  0.717319896810825E-001  0.723199912670788E-001  0.730341423055803E-001  0.738866245777528E-001  0.722733139084947E-001  0.729919944308216E-001  0.738633839021100E-001  0.748530423828347E-001  0.759164282149256E-001  0.781041128017474E-001  0.852829077654726E-001  0.863343754789406E-001  0.935734555485926E-001  0.996001301005104E-001  0.104949847608932E+000  0.110975384555353E+000  0.119752662365861E+000  0.147287892585813E+000  0.161350055264964E+000  0.154488471311702E+000  0.150268524093718E+000  0.146571396422810E+000  0.127851440505426E+000  0.122977105850912E+000  0.115301659889950E+000  0.106237379704382E+000  0.962543506276201E-001  0.714588426287805E-001  0.629883337138541E-001  0.547151809154273E-001  0.454327897738123E-001  0.349393417684905E-001
  0.602000000000000E-001  0.772413231402645E-001  0.628809321803829E-001  0.570821556047573E-001  0.518788855643107E-001  0.532374063838009E-001  0.558443506822545E-001  0.565972739207803E-001  0.241331295650353E+000  0.248229289208716E+000  0.250060913709877E+000  0.248901110667784E+000  0.245776617587346E+000  0.241281429944575E+000  0.235780669695128E+000  0.227357938683451E+000  0.220912076048622E+000  0.214011945942069E+000  0.206681321544462E+000  0.198896750505706E+000  0.190564200672104E+000  0.182549536954123E+000  0.158136852216203E+000  0.151642260225477E+000  0.145249224851191E+000  0.139055592224353E+000  0.133793480813255E+000  0.128669595785420E+000  0.123621375052083E+000  0.117046970541288E+000  0.112546608454887E+000  0.110434139970142E+000  0.103268365413510E+000  0.104224834979177E+000  0.954786994706413E-001  0.962356600881081E-001  0.885430275174004E-001  0.904025447031445E-001  0.888296343179275E-001  0.892690920871233E-001  0.887990144310966E-001  0.888517383490856E-001  0.888176443978531E-001  0.823947035581997E-001  0.819865942362728E-001  0.816701456230467E-001  0.814550625892434E-001  0.813451517161834E-001  0.813474290852092E-001  0.814729701875349E-001  0.732186288831629E-001  0.729491444051457E-001  0.728097885507087E-001  0.727853216132586E-001  0.728702793858361E-001  0.730642718686600E-001  0.733712122511161E-001  0.707451904583769E-001  0.709336452721397E-001  0.712705364519258E-001  0.717365666922824E-001  0.723258603489247E-001  0.730410912589282E-001  0.738944170614874E-001  0.722817476243508E-001  0.730008352526483E-001  0.738725133734491E-001  0.748625745649091E-001  0.759270959039454E-001  0.781445734613106E-001  0.853170056272200E-001  0.863469464117222E-001  0.935838018151347E-001  0.995969611724002E-001  0.104945643148383E+000  0.110973501077665E+000  0.119767774894951E+000  0.147354790058513E+000  0.161425691815906E+000  0.154589148611926E+000  0.150398228261213E+000  0.146742553825973E+000  0.127943314884379E+000  0.123085155047285E+000  0.115419881571953E+000  0.106322097375577E+000  0.963861952717479E-001  0.715325208093035E-001  0.630356794494228E-001  0.547575263340445E-001  0.454611469039310E-001  0.349556369159578E-001
  0.604000000000000E-001  0.768618150702534E-001  0.626809291019034E-001  0.570265788873850E-001  0.519411167054341E-001  0.533963887114404E-001  0.560651785406018E-001  0.568556125095336E-001  0.241693909388951E+000  0.248566296383528E+000  0.250370098387051E+000  0.249182581447300E+000  0.246031337667805E+000  0.241510829881611E+000  0.235986424956856E+000  0.227541852640338E+000  0.221076022183685E+000  0.214157601313019E+000  0.206810356001106E+000  0.199010854264554E+000  0.190665202901545E+000  0.182636375726088E+000  0.158215896136089E+000  0.151711729660997E+000  0.145309718307649E+000  0.139107723254316E+000  0.133838153432333E+000  0.128707473629500E+000  0.123652873056337E+000  0.117074196426378E+000  0.112566171718416E+000  0.110454367781253E+000  0.103278435983813E+000  0.104237946863198E+000  0.954837507314453E-001  0.962407040516337E-001  0.885454780345652E-001  0.904041322076604E-001  0.888288298010155E-001  0.892673970043621E-001  0.887958807212757E-001  0.888477291285902E-001  0.888127540014770E-001  0.823911781392419E-001  0.819830861223065E-001  0.816661254638204E-001  0.814505043645175E-001  0.813400328270985E-001  0.813417237159058E-001  0.814666580171988E-001  0.732145899645798E-001  0.729443898627058E-001  0.728042153295049E-001  0.727788398680762E-001  0.728628220055689E-001  0.730558276494898E-001  0.733619274526815E-001  0.707246503786596E-001  0.709115262291326E-001  0.712459127226196E-001  0.717087000687962E-001  0.722940913924808E-001  0.730048460027947E-001  0.738532839311691E-001  0.722370654208402E-001  0.729516974202349E-001  0.738205154559091E-001  0.748118528068769E-001  0.758886346256050E-001  0.777945948803795E-001  0.849773634352509E-001  0.862012504606677E-001  0.933856326737931E-001  0.994689012909989E-001  0.104816793468627E+000  0.110866429980139E+000  0.119669313334958E+000  0.147275125632856E+000  0.161512752007422E+000  0.154830101745380E+000  0.150765713562128E+000  0.147223056722664E+000  0.128154038897575E+000  0.123304952853448E+000  0.115631076674198E+000  0.106444329399464E+000  0.965763935051576E-001  0.716151013213822E-001  0.630764083885995E-001  0.547906701377279E-001  0.454800735023462E-001  0.349650151813853E-001
  0.606000000000000E-001  0.764567136129668E-001  0.624961923204902E-001  0.569587375673526E-001  0.520017031369644E-001  0.535764469745359E-001  0.563091883400941E-001  0.571338068956957E-001  0.242103749217619E+000  0.248945525792515E+000  0.250715883539790E+000  0.249495228206512E+000  0.246312193275354E+000  0.241761803642700E+000  0.236209728193875E+000  0.227739894467776E+000  0.221251268257639E+000  0.214312289730322E+000  0.206946667715935E+000  0.199130905266354E+000  0.190771110417399E+000  0.182724263657451E+000  0.158297066482820E+000  0.151783785624124E+000  0.145373433376972E+000  0.139163604123221E+000  0.133887709522188E+000  0.128751426375159E+000  0.123691504714243E+000  0.117110082142173E+000  0.112594223753807E+000  0.110485497125917E+000  0.103298860898230E+000  0.104261783859691E+000  0.955015764274652E-001  0.962562617994180E-001  0.885611096243708E-001  0.904169497147484E-001  0.888400128372879E-001  0.892767036932392E-001  0.888035501868196E-001  0.888538841229239E-001  0.888175356337775E-001  0.823976497056593E-001  0.819894044862500E-001  0.816716114982185E-001  0.814552002206497E-001  0.813440215164172E-001  0.813451227899585E-001  0.814696281617358E-001  0.732214302120684E-001  0.729512872567944E-001  0.728113795210796E-001  0.727865376405411E-001  0.728713777362838E-001  0.730656268176553E-001  0.733734221320654E-001  0.707288980459703E-001  0.709193517885770E-001  0.712578706099021E-001  0.717255877353451E-001  0.723168467496045E-001  0.730344603853377E-001  0.738906724081914E-001  0.722834142930964E-001  0.730063690289997E-001  0.738821576220130E-001  0.748762296681862E-001  0.759439414206461E-001  0.780129919562825E-001  0.852103093293756E-001  0.863477768627603E-001  0.935811757208503E-001  0.996299133651941E-001  0.104976766821426E+000  0.111000700842599E+000  0.119774095125498E+000  0.147292248681535E+000  0.161390021043319E+000  0.154592545223022E+000  0.150438638750170E+000  0.146820469537146E+000  0.127972799975101E+000  0.123120158233585E+000  0.115463691237107E+000  0.106340302641206E+000  0.964616578554530E-001  0.715638642662286E-001  0.630420403854223E-001  0.547648136703929E-001  0.454633095135161E-001  0.349560042523694E-001
  0.608000000000000E-001  0.759801063931694E-001  0.623070213573027E-001  0.568734046414709E-001  0.520646981833343E-001  0.537855883913463E-001  0.565861026130831E-001  0.574424691229342E-001  0.242568226916364E+000  0.249374247095494E+000  0.251106719448239E+000  0.249849560661637E+000  0.246632384086721E+000  0.242050632389534E+000  0.236470098305183E+000  0.227974739710869E+000  0.221463453773867E+000  0.214504256679358E+000  0.207120682499216E+000  0.199289083578840E+000  0.190915530596214E+000  0.182847611525123E+000  0.158414256501979E+000  0.151892311132596E+000  0.145473929964287E+000  0.139255338886549E+000  0.133973321446114E+000  0.128831416875985E+000  0.123766153474269E+000  0.117181357837231E+000  0.112659216278555E+000  0.110550121523277E+000  0.103356386812471E+000  0.104317596172042E+000  0.955551660934605E-001  0.963038310232827E-001  0.886103048148654E-001  0.904611855159626E-001  0.888829080828748E-001  0.893164921507932E-001  0.888412482938485E-001  0.888892170274357E-001  0.888507754128331E-001  0.824322104836964E-001  0.820229043072264E-001  0.817035750017053E-001  0.814856696030834E-001  0.813730361263467E-001  0.813727197407940E-001  0.814958502537496E-001  0.732512933846006E-001  0.729800790019763E-001  0.728389992846651E-001  0.728128573424433E-001  0.728962281035984E-001  0.730887838353895E-001  0.733945752730691E-001  0.707459821780138E-001  0.709300535884424E-001  0.712665254847771E-001  0.717314574762180E-001  0.723192147268542E-001  0.730326047226200E-001  0.738839273221511E-001  0.722730673542929E-001  0.729906190222020E-001  0.738617944606925E-001  0.748541126592654E-001  0.759285545486632E-001  0.778450119158593E-001  0.850173449191099E-001  0.862451630419404E-001  0.934233093085586E-001  0.995040087265642E-001  0.104836551870135E+000  0.110865774260992E+000  0.119612865440962E+000  0.146977616791551E+000  0.161171666152931E+000  0.154453049092405E+000  0.150371983735211E+000  0.146819795456054E+000  0.128029588601118E+000  0.123194610485554E+000  0.115547316177480E+000  0.106412444956999E+000  0.965480879939715E-001  0.716233863950825E-001  0.630843980060916E-001  0.548004642074372E-001  0.454874034661805E-001  0.349698403411750E-001
  0.610000000000000E-001  0.754915598865061E-001  0.621403460609457E-001  0.567789254603290E-001  0.521243423307364E-001  0.540072778235719E-001  0.568749793931815E-001  0.577599557976550E-001  0.243055725675019E+000  0.249825533778031E+000  0.251520000229581E+000  0.250226736678067E+000  0.246976202903353E+000  0.242364082470558E+000  0.236756128341748E+000  0.228236194438615E+000  0.221703118449761E+000  0.214724373098485E+000  0.207323288311590E+000  0.199476056143400E+000  0.191088717508391E+000  0.182996032894506E+000  0.158555784072555E+000  0.152024878613821E+000  0.145598103050060E+000  0.139368894451987E+000  0.134080409617042E+000  0.128932459218105E+000  0.123861587059758E+000  0.117272415259093E+000  0.112745748737220E+000  0.110632270092384E+000  0.103435809322346E+000  0.104390037239072E+000  0.956295731902363E-001  0.963691258396079E-001  0.886786435729762E-001  0.905230376653314E-001  0.889440043987137E-001  0.893736926109891E-001  0.888962536624411E-001  0.889413500557055E-001  0.889003917409253E-001  0.824824858113539E-001  0.820713361894670E-001  0.817499026581160E-001  0.815299062667949E-001  0.814151774689397E-001  0.814127550173896E-001  0.815337746303932E-001  0.732921739783646E-001  0.730192751466417E-001  0.728764398811735E-001  0.728484735905096E-001  0.729299530941161E-001  0.731205527711375E-001  0.734243168570452E-001  0.707755656226512E-001  0.709523007448441E-001  0.712872479176928E-001  0.717505477192496E-001  0.723366359624259E-001  0.730483668722441E-001  0.738980906162158E-001  0.722880442694766E-001  0.730043336320984E-001  0.738743619613821E-001  0.748657818579037E-001  0.759400188235877E-001  0.777301914358013E-001  0.849008101734846E-001  0.862222409849047E-001  0.933841739145420E-001  0.995029470055330E-001  0.104832010025088E+000  0.110860360161833E+000  0.119577846877966E+000  0.146835955578321E+000  0.161077956757744E+000  0.154403021393810E+000  0.150367138394950E+000  0.146859917998614E+000  0.128075021230597E+000  0.123248505660904E+000  0.115605552824093E+000  0.106454569409796E+000  0.966098402294932E-001  0.716571651100890E-001  0.631032028815355E-001  0.548151802104413E-001  0.454959060910483E-001  0.349740217614060E-001
  0.612000000000000E-001  0.750691072575883E-001  0.620344063678085E-001  0.566911893611486E-001  0.521689061209320E-001  0.542029868402122E-001  0.571218576772230E-001  0.580232354148250E-001  0.243469755533958E+000  0.250207689805461E+000  0.251869150958924E+000  0.250544996792891E+000  0.247266344768800E+000  0.242629008370485E+000  0.236998619024126E+000  0.228458928422580E+000  0.221908535677517E+000  0.214914417627177E+000  0.207499658630484E+000  0.199640244005518E+000  0.191242105187842E+000  0.183125830026884E+000  0.158680647872554E+000  0.152142960333632E+000  0.145709842525655E+000  0.139471053229660E+000  0.134177864239329E+000  0.129025474422147E+000  0.123950613179959E+000  0.117357795960591E+000  0.112829633102694E+000  0.110709584136440E+000  0.103515408779772E+000  0.104459390322578E+000  0.957050806198281E-001  0.964342887507609E-001  0.887481826978093E-001  0.905857665415374E-001  0.890069320411100E-001  0.894327197203839E-001  0.889535449203561E-001  0.889959369192986E-001  0.889527121327332E-001  0.825350618846177E-001  0.821220441491411E-001  0.817987419136439E-001  0.815769379304933E-001  0.814604451553197E-001  0.814562978640027E-001  0.815756351690159E-001  0.733366710086227E-001  0.730627028852894E-001  0.729188106302083E-001  0.728897892804724E-001  0.729702022326996E-001  0.731597048152678E-001  0.734623110855276E-001  0.708140953186051E-001  0.709884488094736E-001  0.713224681529121E-001  0.717849448899961E-001  0.723702401614941E-001  0.730811703091074E-001  0.739300592361358E-001  0.723210666289027E-001  0.730363449794976E-001  0.739049476204601E-001  0.748941064517692E-001  0.759640098219244E-001  0.777504637035128E-001  0.849341308070375E-001  0.862621632140699E-001  0.934376550636729E-001  0.995578750274382E-001  0.104893460047261E+000  0.110923130491825E+000  0.119647453486889E+000  0.146936556524316E+000  0.161134019719386E+000  0.154417069351483E+000  0.150319774819153E+000  0.146724418366509E+000  0.127987775024661E+000  0.123122335103568E+000  0.115448084210301E+000  0.106340694336871E+000  0.964035149044347E-001  0.715504668808344E-001  0.630335108569100E-001  0.547490651498737E-001  0.454501545480525E-001  0.349472145662021E-001
  0.614000000000000E-001  0.746817035892696E-001  0.619650968252275E-001  0.566023849466680E-001  0.522014212956509E-001  0.543838339990844E-001  0.573460110042119E-001  0.582581975169265E-001  0.243861376300845E+000  0.250571305632491E+000  0.252203345629183E+000  0.250851676889307E+000  0.247548038650200E+000  0.242888299054234E+000  0.237237903966124E+000  0.228680310538201E+000  0.222114281847758E+000  0.215106167942567E+000  0.207678890847617E+000  0.199808365060035E+000  0.191400669628396E+000  0.183256697548707E+000  0.158804889544128E+000  0.152260324852262E+000  0.145820733583407E+000  0.139569306159866E+000  0.134270963754112E+000  0.129113446253946E+000  0.124034204862200E+000  0.117435566265843E+000  0.112909607978160E+000  0.110775113578382E+000  0.103590046379513E+000  0.104516530879963E+000  0.957717102583674E-001  0.964884935822638E-001  0.888055456306898E-001  0.906356657214611E-001  0.890563116194614E-001  0.894774138464813E-001  0.889957790853883E-001  0.890346934124970E-001  0.889884498044279E-001  0.825693529573213E-001  0.821535580152821E-001  0.818275913738339E-001  0.816031908616309E-001  0.814841536584602E-001  0.814775103801197E-001  0.815943998275857E-001  0.733558240370088E-001  0.730799589460206E-001  0.729342581910252E-001  0.729035260737410E-001  0.729823448293221E-001  0.731703977591532E-001  0.734717399262182E-001  0.708235797450628E-001  0.709942546681654E-001  0.713278939384248E-001  0.717901519118131E-001  0.723755125989835E-001  0.730868791807916E-001  0.739366459207813E-001  0.723295571572139E-001  0.730466430985812E-001  0.739174980585101E-001  0.749091425417545E-001  0.759811693833106E-001  0.777952252150272E-001  0.850082860339767E-001  0.863073155659186E-001  0.934952362361241E-001  0.996016186655031E-001  0.104938916897174E+000  0.110966606165609E+000  0.119695835010827E+000  0.147006706464952E+000  0.161179777208763E+000  0.154439270813381E+000  0.150329064420989E+000  0.146734390332579E+000  0.128027142106117E+000  0.123176884459183E+000  0.115519282006812E+000  0.106415334712175E+000  0.965006715066249E-001  0.716321602794957E-001  0.631059721011459E-001  0.548185889094366E-001  0.455042801508642E-001  0.349823489919492E-001
  0.616000000000000E-001  0.744445411330077E-001  0.619817032700237E-001  0.565308499208851E-001  0.522081365533530E-001  0.545105946203744E-001  0.574955052399295E-001  0.584054109112113E-001  0.244147227638430E+000  0.250837971306074E+000  0.252449170509070E+000  0.251077646225606E+000  0.247755562774869E+000  0.243078847086732E+000  0.237412865088942E+000  0.228840835591906E+000  0.222261974330540E+000  0.215242119842449E+000  0.207804143336672E+000  0.199923963551826E+000  0.191507819242800E+000  0.183333995758864E+000  0.158875017818576E+000  0.152323757911703E+000  0.145877860923788E+000  0.139613038899945E+000  0.134309781857054E+000  0.129147515203672E+000  0.124064234873783E+000  0.117460247746392E+000  0.112935529345667E+000  0.110788700599996E+000  0.103610821121264E+000  0.104521655718866E+000  0.957863203220858E-001  0.964902115886654E-001  0.888112706194936E-001  0.906329746568637E-001  0.890533479244976E-001  0.894692039926888E-001  0.889848763411423E-001  0.890198459682286E-001  0.889701537877913E-001  0.825484702345586E-001  0.821298504272873E-001  0.818004459660534E-001  0.815724990851115E-001  0.814498289630160E-001  0.814394767226147E-001  0.815525820510820E-001  0.733116933106326E-001  0.730321202706816E-001  0.728827198243221E-001  0.728483286571943E-001  0.729235841353039E-001  0.731082594978195E-001  0.734065703226677E-001  0.707565330258220E-001  0.709040724406504E-001  0.712345450285535E-001  0.716924578846459E-001  0.722728461000974E-001  0.729789054752547E-001  0.738232995450503E-001  0.722109601671065E-001  0.729238221115913E-001  0.737927435118846E-001  0.747876280387595E-001  0.758762681467808E-001  0.772937297336938E-001  0.845228305360159E-001  0.860474132996826E-001  0.931445683292490E-001  0.993324286858582E-001  0.104642707597599E+000  0.110672963016266E+000  0.119337094100773E+000  0.146360600415566E+000  0.160753591071513E+000  0.154204097859466E+000  0.150294777641464E+000  0.146912268178688E+000  0.128171051635378E+000  0.123384549976442E+000  0.115770717503108E+000  0.106591389688281E+000  0.968107307791539E-001  0.717920971345371E-001  0.632037975628873E-001  0.549083069229039E-001  0.455644204904578E-001  0.350168933159290E-001
